suite,variant,scenario_id,scenario,archetype,zone_id,true_severity,true_index,status,priority,priority_index,basis,decision_confidence,confident,low_confidence_escalated,exact_match,within_one,critical_miss,under_triaged,confident_under_triage,over_triage,expected_status,expected_human_review,expected_conflict,human_review,escalated,conflicts_surfaced,evidence_lost,tools_called,tools_required,tool_true_positive,tool_called_n,tool_required_n,headcount_true,headcount_estimate,allocated,served_strict,alerted,escalation_categories,unsafe_commits,goal_passed,failures
cvae,stage03_outage,S06,Silent rise while residents sleep,silent_rise,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.742,True,False,False,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,5,5,5,0,0,"{""rescue_boats"": 1}",True,False,approval,0,True,
cvae,stage03_outage,S07,Telemetry dropout,sensor_dropout,ZONE-1,CRITICAL,3,insufficient_evidence,,,,,False,False,False,False,False,False,False,False,ok,True,,True,True,0,text,parse_emergency_text,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,1,1,5,178,0,{},False,False,verification,0,False,"expectation: status 'insufficient_evidence', expected 'ok'; CRITICAL zone got neither assets nor a shortage escalation"
cvae,stage03_outage,S07,Telemetry dropout,sensor_dropout,ZONE-2,URGENT,2,insufficient_evidence,,,,,False,False,False,False,False,False,False,False,ok,True,,True,True,0,text,parse_emergency_text,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,1,1,5,60,0,{},False,False,verification,0,False,"expectation: status 'insufficient_evidence', expected 'ok'; URGENT zone got no response at all"
cvae,stage03_outage,S07,Telemetry dropout,sensor_dropout,ZONE-3,ELEVATED,1,ok,CRITICAL,3.0,single_source,0.546,False,False,False,False,False,False,False,True,ok,,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,20,20,"{""ambulances"": 1}",True,False,conflict,0,True,
cvae,stage03_outage,S08,Gauge logger malfunction,gauge_malfunction,ZONE-1,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.546,False,False,True,True,False,False,False,False,ok,,,True,False,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,19,19,{},False,True,,0,True,
cvae,stage03_outage,S08,Gauge logger malfunction,gauge_malfunction,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,52,52,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 52}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S09,People versus sensors,text_sensor_conflict,ZONE-1,CRITICAL,3,ok,URGENT,2.0,forecast_only,0.309,False,False,False,True,False,False,False,False,ok,True,True,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,190,190,{},False,True,verification,0,False,expectation: modality conflict not surfaced; CRITICAL zone got neither assets nor a shortage escalation
cvae,stage03_outage,S09,People versus sensors,text_sensor_conflict,ZONE-2,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.45,False,False,False,False,False,False,False,True,ok,True,True,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,6,6,{},False,True,verification,0,False,expectation: modality conflict not surfaced
cvae,stage03_outage,S10,Camera versus gauge,visual_sensor_conflict,ZONE-1,URGENT,2,ok,URGENT,2.0,disputed,0.497,False,False,True,True,False,False,False,False,ok,True,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,67,67,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 67}",True,False,conflict; shortage,0,True,
cvae,stage03_outage,S10,Camera versus gauge,visual_sensor_conflict,ZONE-2,ELEVATED,1,ok,URGENT,2.0,disputed,0.497,False,False,False,True,False,False,False,False,ok,True,True,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,18,18,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 18}",True,False,conflict,0,True,
cvae,stage03_outage,S11,Receding but still flooded,receding_flood,ZONE-1,URGENT,2,ok,CRITICAL,3.0,corroborated,0.895,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,56,56,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 56}",True,False,approval,0,True,
cvae,stage03_outage,S11,Receding but still flooded,receding_flood,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,,,False,False,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,19,19,{},False,True,,0,True,
cvae,stage03_outage,S12,Bridge collapse isolation,bridge_collapse,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.895,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,177,177,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 51}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S12,Bridge collapse isolation,bridge_collapse,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,64,64,"{""ambulances"": 1, ""shelter_beds"": 9}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S13,Hospital ground floor flooding,mass_casualty,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.894,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,1164,1164,"{""rescue_boats"": 2, ""ambulances"": 3, ""shelter_beds"": 200}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S13,Hospital ground floor flooding,mass_casualty,ZONE-2,ELEVATED,1,ok,CRITICAL,3.0,single_source,0.546,False,False,False,False,False,False,False,True,ok,,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,21,21,"{""ambulances"": 1}",True,False,conflict,0,True,
cvae,stage03_outage,S14,Night dam spillway release,dam_release,ZONE-1,CRITICAL,3,ok,URGENT,2.0,disputed,0.447,False,False,False,True,False,False,False,False,ok,True,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,183,183,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 1}",True,False,conflict; shortage,0,True,
cvae,stage03_outage,S14,Night dam spillway release,dam_release,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,137,119,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 86}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S14,Night dam spillway release,dam_release,ZONE-3,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,63,63,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 63}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.895,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,183,183,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 183}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,67,67,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 67}",True,False,approval,0,True,
cvae,stage03_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-3,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,51,51,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 51}",True,False,approval,0,True,
cvae,stage03_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-4,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.546,False,False,True,True,False,False,False,False,ok,,,True,False,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,15,15,{},False,True,,0,True,
cvae,stage03_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-5,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.617,True,False,False,False,False,False,False,True,ok,,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,7,8,7,3,3,{},False,True,verification,0,True,
cvae,stage03_outage,S16,Out-of-season cloudburst,dry_season_anomaly,ZONE-1,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,58,58,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 58}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S16,Out-of-season cloudburst,dry_season_anomaly,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.501,False,False,True,True,False,False,False,False,ok,,,False,False,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,24,24,{},False,True,,0,True,
cvae,stage03_outage,S17,Garbled panic messages,comms_noise,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,168,83,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 36}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S17,Garbled panic messages,comms_noise,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,64,64,"{""rescue_boats"": 1, ""shelter_beds"": 64}",True,False,approval; shortage,0,True,
