post_id,timestamp,platform,text,author_type,post_type,state,district,location_mentioned,language,country,source_type,source_portal,source_url,source_event_id
IND_SOCIAL_03080,2026-04-23 07:35:00,Telegram,Strong cyclone conditions reported in Thanjavur. People are requesting emergency shelter.,Local Reporter,Distress Call,Tamil Nadu,Thanjavur,Thanjavur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7641
IND_SOCIAL_03081,2026-06-03 01:25:00,Instagram,Fire is spreading near forest areas around Nagpur. Please send fire and rescue teams.,Resident,Situation Report,Maharashtra,Nagpur,Nagpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1866
IND_SOCIAL_03082,2026-02-14 19:45:00,Facebook,Water has entered houses in Asansol. Please send rescue teams and boats.,Local Reporter,Missing Person,West Bengal,Asansol,Asansol,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2181
IND_SOCIAL_03083,2026-01-10 22:39:00,Facebook,Continuous heavy rainfall reported in Puri. Roads are becoming difficult to use.,Citizen,Safety Update,Odisha,Puri,Puri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4025
IND_SOCIAL_03084,2026-06-15 23:38:00,Telegram,Rainfall situation is worsening in Visakhapatnam. Please send rescue support if required.,Local Reporter,Situation Report,Andhra Pradesh,Visakhapatnam,Visakhapatnam,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1309
IND_SOCIAL_03085,2026-05-24 19:57:00,Instagram,Rainfall situation is worsening in Cuttack. Please send rescue support if required.,Citizen,Distress Call,Odisha,Cuttack,Cuttack,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3513
IND_SOCIAL_03086,2026-01-15 01:22:00,WhatsApp,Wildfire situation reported around Tirunelveli. Emergency response is required.,Citizen,Distress Call,Tamil Nadu,Tirunelveli,Tirunelveli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5195
IND_SOCIAL_03087,2026-06-12 20:51:00,X,Several areas around Sambalpur are affected by heavy rain.,Citizen,Safety Update,Odisha,Sambalpur,Sambalpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5093
IND_SOCIAL_03088,2026-01-08 03:13:00,Facebook,Rainfall situation is worsening in Kurnool. Please send rescue support if required.,Resident,Help Request,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1516
IND_SOCIAL_03089,2026-03-11 02:32:00,Facebook,Rainfall situation is worsening in Cuttack. Please send rescue support if required.,Resident,Distress Call,Odisha,Cuttack,Cuttack,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3291
IND_SOCIAL_03090,2026-04-08 13:53:00,X,Flood situation is getting worse in Coimbatore. Families need drinking water and food.,Citizen,Help Request,Tamil Nadu,Coimbatore,Coimbatore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6025
IND_SOCIAL_03091,2026-03-08 12:40:00,Facebook,Heavy winds and rain affecting Vijayawada. Please avoid travelling and stay indoors.,Resident,Resource Request,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3974
IND_SOCIAL_03092,2026-03-03 09:58:00,Facebook,Cyclone impact reported around Nashik. Emergency teams are needed.,Resident,Help Request,Maharashtra,Nashik,Nashik,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7745
IND_SOCIAL_03093,2026-02-24 15:44:00,Facebook,Several areas around Nizamabad are affected by heavy rain.,Volunteer,Help Request,Telangana,Nizamabad,Nizamabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5881
IND_SOCIAL_03094,2026-03-20 12:04:00,X,Fire is spreading near forest areas around Rajkot. Please send fire and rescue teams.,Resident,Situation Report,Gujarat,Rajkot,Rajkot,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4167
IND_SOCIAL_03095,2026-05-17 22:20:00,Telegram,Residents near Warangal are requesting emergency assistance. Roads are under water.,Volunteer,Help Request,Telangana,Warangal,Warangal,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8435
IND_SOCIAL_03096,2026-02-02 14:50:00,Telegram,People in Dibrugarh are reporting earthquake damage. Medical assistance may be required.,Community Group,Resource Request,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8731
IND_SOCIAL_03097,2026-03-12 04:11:00,X,Smoke and fire spreading near Guntur. Residents may need evacuation support.,Volunteer,Resource Request,Andhra Pradesh,Guntur,Guntur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7623
IND_SOCIAL_03098,2026-03-09 15:23:00,Instagram,Heavy winds and rain affecting Puri. Please avoid travelling and stay indoors.,Local Reporter,Safety Update,Odisha,Puri,Puri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5035
IND_SOCIAL_03099,2026-03-28 09:23:00,WhatsApp,Wildfire situation reported around Mumbai. Emergency response is required.,Volunteer,Distress Call,Maharashtra,Mumbai,Mumbai,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7053
IND_SOCIAL_03100,2026-06-10 04:43:00,Telegram,Wildfire situation reported around Vijayawada. Emergency response is required.,Volunteer,Help Request,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8234
IND_SOCIAL_03101,2026-04-13 11:53:00,Instagram,Smoke and fire spreading near Karimnagar. Residents may need evacuation support.,Resident,Situation Report,Telangana,Karimnagar,Karimnagar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7680
IND_SOCIAL_03102,2026-06-10 01:32:00,Facebook,Lightning activity reported around Belagavi. Residents are advised to stay indoors.,Resident,Situation Report,Karnataka,Belagavi,Belagavi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7361
IND_SOCIAL_03103,2026-01-29 20:25:00,X,Strong tremors reported in Dibrugarh. Residents are requesting emergency assistance.,Volunteer,Safety Update,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8498
IND_SOCIAL_03104,2026-03-17 02:55:00,Instagram,Residents near Howrah are reporting a major landslide. Please send emergency teams.,Volunteer,Help Request,West Bengal,Howrah,Howrah,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9987
IND_SOCIAL_03105,2026-05-24 04:48:00,Facebook,Fire is spreading near forest areas around Sambalpur. Please send fire and rescue teams.,Community Group,Distress Call,Odisha,Sambalpur,Sambalpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2659
IND_SOCIAL_03106,2026-04-23 10:57:00,Instagram,Heavy rain is causing waterlogging in Asansol. Residents need emergency assistance.,Community Group,Safety Update,West Bengal,Asansol,Asansol,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9951
IND_SOCIAL_03107,2026-01-19 19:29:00,Instagram,Strong cyclone conditions reported in Alappuzha. People are requesting emergency shelter.,Resident,Resource Request,Kerala,Alappuzha,Alappuzha,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7449
IND_SOCIAL_03108,2026-04-01 19:52:00,X,Tsunami warning situation reported near Pune. Residents should move to safer areas.,Citizen,Help Request,Maharashtra,Pune,Pune,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4411
IND_SOCIAL_03109,2026-05-22 10:05:00,X,Smoke and fire spreading near Dibrugarh. Residents may need evacuation support.,Local Reporter,Resource Request,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1066
IND_SOCIAL_03110,2026-04-12 12:54:00,WhatsApp,Forest fire reported near Kozhikode. Fire and rescue teams are urgently needed.,Community Group,Resource Request,Kerala,Kozhikode,Kozhikode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3292
IND_SOCIAL_03111,2026-03-14 19:54:00,X,Residents near Siliguri are reporting a major landslide. Please send emergency teams.,Resident,Distress Call,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4218
IND_SOCIAL_03112,2026-02-20 22:28:00,WhatsApp,Tsunami-related emergency reported near Vadodara. Evacuation assistance may be required.,Resident,Situation Report,Gujarat,Vadodara,Vadodara,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3361
IND_SOCIAL_03113,2026-06-17 07:08:00,Instagram,Smoke and fire spreading near Surat. Residents may need evacuation support.,Volunteer,Safety Update,Gujarat,Surat,Surat,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4133
IND_SOCIAL_03114,2026-06-14 01:00:00,Facebook,Tsunami-related emergency reported near Ahmedabad. Evacuation assistance may be required.,Community Group,Missing Person,Gujarat,Ahmedabad,Ahmedabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5924
IND_SOCIAL_03115,2026-05-02 21:31:00,Telegram,Forest fire reported near Madurai. Fire and rescue teams are urgently needed.,Volunteer,Missing Person,Tamil Nadu,Madurai,Madurai,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2799
IND_SOCIAL_03116,2026-04-24 06:39:00,Instagram,Forest fire reported near Hubballi. Fire and rescue teams are urgently needed.,Community Group,Safety Update,Karnataka,Hubballi,Hubballi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7717
IND_SOCIAL_03117,2026-02-10 12:08:00,Telegram,Wildfire situation reported around Guwahati. Emergency response is required.,Resident,Help Request,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2817
IND_SOCIAL_03118,2026-01-22 00:16:00,X,Forest fire reported near Coimbatore. Fire and rescue teams are urgently needed.,Resident,Situation Report,Tamil Nadu,Coimbatore,Coimbatore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7575
IND_SOCIAL_03119,2026-02-11 13:15:00,Telegram,Buildings have been affected by an earthquake in Kurnool. Rescue teams are needed.,Citizen,Distress Call,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4794
IND_SOCIAL_03120,2026-06-24 13:11:00,WhatsApp,A landslide has affected roads near Nizamabad. Emergency rescue support is required.,Local Reporter,Safety Update,Telangana,Nizamabad,Nizamabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5483
IND_SOCIAL_03121,2026-01-17 11:08:00,X,People in Mumbai are reporting earthquake damage. Medical assistance may be required.,Community Group,Missing Person,Maharashtra,Mumbai,Mumbai,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2017
IND_SOCIAL_03122,2026-02-16 00:50:00,Telegram,Tsunami warning situation reported near Alappuzha. Residents should move to safer areas.,Resident,Distress Call,Kerala,Alappuzha,Alappuzha,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9919
IND_SOCIAL_03123,2026-05-21 19:25:00,X,Forest fire reported near Kochi. Fire and rescue teams are urgently needed.,Volunteer,Missing Person,Kerala,Kochi,Kochi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1408
IND_SOCIAL_03124,2026-06-05 15:45:00,X,Several areas around Tiruchirappalli are affected by heavy rain.,Resident,Missing Person,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7832
IND_SOCIAL_03125,2026-02-15 04:44:00,X,Alappuzha is severely flooded after continuous rainfall. People are trapped and need immediate rescue.,Community Group,Missing Person,Kerala,Alappuzha,Alappuzha,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5783
IND_SOCIAL_03126,2026-02-25 09:02:00,Instagram,Residents near Bengaluru are reporting a major landslide. Please send emergency teams.,Community Group,Resource Request,Karnataka,Bengaluru,Bengaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5278
IND_SOCIAL_03127,2026-01-12 12:11:00,Instagram,Debris is blocking the road in Bengaluru. People are requesting immediate assistance.,Resident,Distress Call,Karnataka,Bengaluru,Bengaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8832
IND_SOCIAL_03128,2026-03-11 21:40:00,Telegram,Tsunami-related emergency reported near Ahmedabad. Evacuation assistance may be required.,Citizen,Help Request,Gujarat,Ahmedabad,Ahmedabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1962
IND_SOCIAL_03129,2026-02-07 08:08:00,X,Tsunami warning situation reported near Kozhikode. Residents should move to safer areas.,Citizen,Safety Update,Kerala,Kozhikode,Kozhikode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3215
IND_SOCIAL_03130,2026-05-03 02:56:00,X,Emergency support requested from Kollam after earthquake tremors.,Resident,Situation Report,Kerala,Kollam,Kollam,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1070
IND_SOCIAL_03131,2026-06-03 07:41:00,Instagram,Heavy winds and rain affecting Belagavi. Please avoid travelling and stay indoors.,Citizen,Distress Call,Karnataka,Belagavi,Belagavi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9742
IND_SOCIAL_03132,2026-05-21 23:34:00,Facebook,Lightning activity reported around Silchar. Residents are advised to stay indoors.,Local Reporter,Resource Request,Assam,Silchar,Silchar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4491
IND_SOCIAL_03133,2026-02-04 11:17:00,WhatsApp,Severe lightning reported in Durgapur. Emergency assistance may be required.,Local Reporter,Situation Report,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2175
IND_SOCIAL_03134,2026-05-01 01:11:00,X,Strong cyclone conditions reported in Kurnool. People are requesting emergency shelter.,Local Reporter,Situation Report,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7208
IND_SOCIAL_03135,2026-01-22 23:47:00,Facebook,Buildings have been affected by an earthquake in Kollam. Rescue teams are needed.,Resident,Resource Request,Kerala,Kollam,Kollam,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6707
IND_SOCIAL_03136,2026-03-02 16:19:00,Facebook,Heavy winds and rain affecting Hyderabad. Please avoid travelling and stay indoors.,Citizen,Situation Report,Telangana,Hyderabad,Hyderabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1842
IND_SOCIAL_03137,2026-04-11 01:40:00,Facebook,Fire is spreading near forest areas around Asansol. Please send fire and rescue teams.,Local Reporter,Distress Call,West Bengal,Asansol,Asansol,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5149
IND_SOCIAL_03138,2026-05-15 23:20:00,Instagram,Several areas around Puri are affected by heavy rain.,Resident,Resource Request,Odisha,Puri,Puri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6109
